ST,Account **CARRIER**,Carrier Comp Type OTG PDNG OTG ADD OTG - Zayo = zMAP NEW = On comp statement PDNG in Monday,Carrier Relationship,Service Provider,Status / Type,"Opportunity ""Promo Year"" **KEEP ORIGINAL OPP**",Promo Year Revenue / OG SF Opp zMAP = anything new to OTG **KEEP ORIGINAL OPP**,Install Date OR OTG payable Date,OTG Comp Billing item,Cust. ACTIVE BAN,Historic BAN - non-ZNS,Item Desc. from current Carrier Statement,PAYING Monthly Comp % to OTG from current Carrier Statement,Quantity,Price,"Monthly Unit Price Quantity x Price QRC/SEMI//YRC x 4, 6, or 12",EXPECTED/Mo. OTG Comp % - column R Comp Key,Monthly Comp to OTG per EXPECTED Comp %,One-Time Unit Price / SPIFF,One-Time Comp % to OTG,One-Time Comp Expected to OTG,Cust. Billed Type,COMP 1,COMP 2,COMP 3,COMP 4,before 07/2025 COMP 1,before 07/2025 COMP 2,before 07/2025 COMP 3,before 07/2025 COMP 4,NOTES RED Highlight = Differs from before comp key,MISSING OTG COMP,SVC Change Date,Prev. Unit Price,OTG Compensable Product NAME,MISSING MONDAY,Sig Date,Term,Location Name,Service Address,Order #,Circuit ID,Unique Order Details SOC / SC,TED,Renewal Details,Monday Product Comments - EXCLUDE SPLIT NOTES/VALUES,Monday Item ID,COMP CALC Mo. OTG RCVD Funds>>,OTG PD since July Seller Statemen June Deposit,July Seller Statement - June Deposit,Aug Seller Stmt - July Deposit,Sept Seller Stmt - Aug Deposit,Oct Seller Stmt - Sept Deposit,Nov Seller Stmt - Oct Deposit,Dec Seller Stmt - Nov Deposit,Jan Seller Stmt - Dec Deposit,Feb Seller Stmt - Jan Deposit,Mar Seller Stmt - Feb Deposit,Apr Seller Stmt - Mar Deposit,May Seller Stmt - Apr Deposit,June Seller Stmt - May Deposit
TX,Houston Community College System,OTG - Zayo = zMAP,Direct - zMAP,Zayo,Active,2025,Houston Community College System,3/6/25,371011,50350,23348,Dark Fiber,,1.00,$647.06,$647.06,3.00%,$19.41,$0.00,0.00%,$0.00,MRC,RD3,,OVR,OTG.0-ZF,RD3,,OVR,,,,,,,,,120,,"320 N Main St Houston, TX 77002
5150 Westway Park Blvd Houston, TX  77041",2425614,FBDK/2425614//ZFS,SC-210352,,,,,,,,,,,,,,,,,,
TX,Houston Community College System,OTG - Zayo = zMAP,Direct - zMAP,Zayo,Active,2025,Houston Community College System,3/6/25,371011,50350,23348,Dark Fiber,,1.00,$647.06,$647.06,3.00%,$19.41,$0.00,0.00%,$0.00,MRC,RD3,,OVR,OTG.0-ZF,RD3,,OVR,,,,,,,,,120,,"1550 Foxlake Dr Houston, TX 77084
1010 W Sam Houston Pkwy N - Bldg 8 Houston, TX 77043",2425614,FBDK/2425614//ZFS,SC-210353,,,,,,,,,,,,,,,,,,
TX,Houston Community College System,OTG - Zayo = zMAP,Direct - zMAP,Zayo,Active,2025,Houston Community College System,3/6/25,371011,50350,23348,Dark Fiber,,1.00,$647.06,$647.06,3.00%,$19.41,$0.00,0.00%,$0.00,MRC,RD3,,OVR,OTG.0-ZF,RD3,,OVR,,,,,,,,,120,,"1301 Fannin St Houston, TX 77002
320 N Main St Houston, TX 77002",2425614,FBDK/2425614//ZFS,SC-210346,,,,,,,,,,,,,,,,,,
TX,Houston Community College System,OTG - Zayo = zMAP,Direct - zMAP,Zayo,Active,2025,Houston Community College System,3/6/25,371011,50350,23348,Dark Fiber,,1.00,$647.06,$647.06,3.00%,$19.41,$0.00,0.00%,$0.00,MRC,RD3,,OVR,OTG.0-ZF,RD3,,OVR,,,,,,,,,120,,"22910 Colonial Pkwy Katy, TX 77449
1010 W Sam Houston Pkwy N - Bldg 8 Houston, TX 77043",2425614,FBDK/2425614//ZFS,SC-645526,10/11/32,,,,,,,,,,,,,,,,,
TX,Houston Community College System,OTG - Zayo = zMAP,Direct - zMAP,Zayo,Active,zMap,Houston Community College System,3/6/25,664401,50350,23348,Dark Fiber,,1.00,"$1,636.00","$1,636.00",3.00%,$49.08,$0.00,0.00%,$0.00,MRC,RD3,,OVR,OTG.0-ZF,RD3,,OVR,,,,,,,,,60,,"22910 Colonial Pkwy Katy, TX 77449
22502 Grand Circle Blvd Katy, TX 77449",1876713,FBDK/1876713//ZFS,SC-614451,1/18/27,,,,,,,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,,,,,
TX,Houston Independent School District,OTG,Direct,Zayo,Active,2018,TX - Houston ISD E18,11/2/18,498467,50279,17306,Interface Port Charge,,1.00,"$5,317.00","$5,317.00",15.00%,$797.55,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,RD3,,OVR,,,,,,,,,,,,,,,,,,,,,,$797.55,$797.55,$797.55,"$1,595.10",$797.55,$797.55,,,,,
TX,Houston Independent School District-CLOUDLINK-FRANZ,OTG,Direct,Zayo,Active,2025,Houston ISD 2025,9/19/24,758192,50981,49506,Ethernet Virtual Circuit,,1.00,$266.75,$266.75,15.00%,$40.01,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,RD3,,OVR,,,,,,,,,36,Skybox Datacenters,"Z: 22000 Franz Rd. Katy, TX 77449
A: 9999 Westover Hills Blvd, San Antonio, TX, 78251",2522509,"ETYX/404579//ZYO (EVYX/404579/PRI/ZYO and EVYX 404579/SEC/ZYO)
NNI Circuit ID: 701MV/10G/SNAOTXIAPL1/SNAPTXTO
NNI Service: 612494","SC-756417, SC-756418, SC-756419, SC-756420
SOC-0005372375 Disco, SOC-0005379417 New",11/14/27,,,,,,,$160.05,$160.05,$160.05,$160.05,$160.05,$160.05,,,,,
TX,Houston Independent School District-CLOUDLINK-FRANZ,OTG,Direct,Zayo,Active,2025,Houston ISD 2025,9/19/24,758192,50981,49506,Ethernet Virtual Circuit,,1.00,$266.75,$266.75,15.00%,$40.01,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,RD3,,OVR,,,,,,,,,36,Skybox Datacenters,"Z: 22000 Franz Rd. Katy, TX 77449
A: 9999 Westover Hills Blvd, San Antonio, TX, 78251",2522509,"ETYX/404579//ZYO (EVYX/404579/PRI/ZYO and EVYX 404579/SEC/ZYO)
NNI Circuit ID: 701MV/10G/SNAOTXIAPL1/SNAPTXTO
NNI Service: 612494","SC-756417, SC-756418, SC-756419, SC-756420
SOC-0005372375 Disco, SOC-0005379417 New",11/14/27,,,,,,,,,,,,,,,,,
TX,Houston Independent School District-CLOUDLINK-FRANZ,OTG,Direct,Zayo,Active,2025,Houston ISD 2025,9/19/24,758192,50981,49506,Ethernet Port Charge,,1.00,$266.75,$266.75,15.00%,$40.01,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,RD3,,OVR,,,,,,,,,36,Skybox Datacenters,"Z: 22000 Franz Rd. Katy, TX 77449
A: 9999 Westover Hills Blvd, San Antonio, TX, 78251",2522509,"ETYX/404579//ZYO (EVYX/404579/PRI/ZYO and EVYX 404579/SEC/ZYO)
NNI Circuit ID: 701MV/10G/SNAOTXIAPL1/SNAPTXTO
NNI Service: 612494","SC-756417, SC-756418, SC-756419, SC-756420
SOC-0005372375 Disco, SOC-0005379417 New",11/14/27,,,,,,,,,,,,,,,,,
TX,Houston Independent School District-CLOUDLINK-FRANZ,OTG,Direct,Zayo,Active,2025,Houston ISD 2025,9/19/24,758192,50981,49506,Ethernet Virtual Circuit,,1.00,$266.75,$266.75,15.00%,$40.01,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,RD3,,OVR,,,,,,,,,36,Skybox Datacenters,"Z: 22000 Franz Rd. Katy, TX 77449
A: 9999 Westover Hills Blvd, San Antonio, TX, 78251",2522509,"ETYX/404579//ZYO (EVYX/404579/PRI/ZYO and EVYX 404579/SEC/ZYO)
NNI Circuit ID: 701MV/10G/SNAOTXIAPL1/SNAPTXTO
NNI Service: 612494","SC-756417, SC-756418, SC-756419, SC-756420
SOC-0005372375 Disco, SOC-0005379417 New",11/14/27,,,,,,,,,,,,,,,,,
TX,HOUSTON INDEPENDENT SCHOOL DISTRICT-CLOUDLINK-FRANZ,OTG,Direct,Zayo,Active,2025,Houston ISD 2025,11/15/24,758193,50981,49506,ELine,,1.00,"$1,067.00","$1,067.00",15.00%,$160.05,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,RD3,,OVR,,08/28/25 VP: Included in July disputed charges for one-time TU (disputed a total of $1035.03),"$1,360.43",,,,,4/15/25,36,Skybox Datacenters,"22000 Franz Rd. Katy, TX 77449
 - 1950 N Stemmons Fwy/Fl-2/Ste-2027/Rm-MMR/Cage-Equinix Dallas, TX, 75207",2252519,"ETYX/404569//ZYO ( EVYX/404569/PRI/ZYO and EVYX/404569/SEC/ZYO)
NNI Circuit ID: AZU01/10G/DLLSTX97/DLLSTX97QF1
NNI Service: 732098",,11/14/27,"TED 11/14/2027, NA",,,,,,,,$160.05,$160.05,$160.05,$160.05,,,,,
TX,Houston Independent School District*,OTG,Direct,Zayo,Active,2018,TX - Houston ISD ERY2018,12/17/18,504089,50413,29298,Interface Port Charge,,1.00,"$5,317.00","$5,317.00",15.00%,$797.55,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,RD3,,OVR,,,,,,,,,,,,,,,,,,,,,,$797.55,$797.55,$797.55,$797.55,$797.55,$797.55,,,,,
MD,Howard County Schools,zMAP,Direct - zMAP,Zayo - ENA,Active,2026,zMAP,,17938,17938,,TBD,,1.00,$0.00,$0.00,3.00%,$0.00,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,330.77","$1,592.41",,,,,
MI,Howell Public Schools,OTG,Direct,Zayo,Active,2025,MI - Howell Public Schools 2025,6/19/24,751217,48733,,Dark Fiber,,1.00,"$1,250.00","$1,250.00",15.00%,$187.50,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,,,,,,,,,,,,,,,,,,,,,$187.50,$187.50,$187.50,$375.00,$187.50,$187.50,,,,,
TX,Huntington Independent School District,zMAP,Direct - zMAP,Zayo - ENA,Active,2026,zMAP,,39830,39830,,TBD,,1.00,"$2,575.00","$2,575.00",3.00%,$77.25,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$231.75,$77.25,,,,,
AL,Huntsville City Schools,zMAP,Direct - zMAP,Zayo - ENA,Active,2026,zMAP,,44615,44615,,TBD,,1.00,"$40,165.00","$40,165.00",3.00%,"$1,204.95",$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,172.86","$1,202.55",,,,,
TX,Hutto Independent School District,OTG,Direct,Zayo,Active,2022,TX - Hutto ISD 2022,3/4/22,725129,50826,40451,Connected IPv4 Address - IPv4/26,,1.00,$240.00,$240.00,16.00%,$38.40,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,RD3,,OVR,,,,,,,,,,,,,,,,,,,,,,$191.52,$191.52,$191.52,$191.52,$191.52,$191.52,,,,,
TX,Hutto Independent School District,OTG,Direct,Zayo,Active,2022,TX - Hutto ISD 2022,3/4/22,725129,50826,40451,Interface Port Charge,,1.00,$957.00,$957.00,16.00%,$153.12,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,RD3,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$740.40,$740.40,15.00%,$111.06,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,"$1,554.84",,,,,8/14/24,240,Indiana University East,"2325 Chester Blvd, Richmond, IN, 47374
S 2nd St & SA St Richmond, IN 47374","2406286 Disco BED 09/19
2402513, 2045206 (2022)","FBDK/302528/001/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-045736,10/1/33,"0 Day, 0M Silent",,,,,,,,$649.09,$649.09,$649.09,$675.05,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$740.40,$740.40,15.00%,$111.06,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,"$1,554.84",,,,,8/14/24,240,"Batesville Christian Church
Ivy Tech Community College - Connersville","1294 Columbus Ave, Batesville, IN, 47006
717 W 21st St, Connersville, IN, 47331","2402513, 2298397","FBDK/302528/002/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-045739,10/1/33,"0 Day, 0M Silent",,,,,,,,,,,,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$740.40,$740.40,15.00%,$111.06,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,"$1,554.84",,,,,8/14/24,240,Netrality Connectivity Hub,"2575 Parkway Dr, Shelbyville, IN, 46176
733 W Henry St, Indianapolis, IN, 46225","2402513, 2298397","FBDK/302528/003/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-045738,10/1/33,"0 Day, 0M Silent",,,,,,,,,,,,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$740.40,$740.40,15.00%,$111.06,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,"$1,554.84",,,,,8/14/24,240,Batesville Christian Church,"1294 Columbus Ave, Batesville, IN, 47006
2575 Parkway Dr, Shelbyville, IN, 46176","2402513, 2298397","FBDK/302528/004/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-045737,10/1/33,"0 Day, 0M Silent",,,,,,,,,,,,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$808.20,$808.20,15.00%,$121.23,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,"$1,697.22",,,,,8/14/24,240,Muncie Community Schools,"4301 S Cowan Rd Muncie, IN 47302
Highway 27 & I-70 Richmond, IN 47374","2402513, 2045206 (2022)","FBDK/2402513/001/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-749937,10/1/33,"0 Day, 0M Silent",,,,,,,,,,,,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$0.00,$0.00,15.00%,$0.00,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,$0.00,,,,,8/14/24,240,Earlham College,"Highway 27 & I-70 Richmond, IN 47374
801 National Rd W Richmond, IN 47374","2402513, 2045206 (2022)","FBDK/2402513/002/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-749938,10/1/33,"0 Day, 0M Silent",,,,,,,,,,,,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$0.00,$0.00,15.00%,$0.00,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,$0.00,,,,,8/14/24,240,Earlham College,"801 National Rd W Richmond, IN 47374
Highway 27 & I-70 Richmond, IN 47374","2402513, 2045206 (2022)","FBDK/2402513/003/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-749939,10/1/33,"0 Day, 0M Silent",,,,,,,,,,,,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$195.50,$195.50,15.00%,$29.33,"$129,125.00",11.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,$410.55,,,,,8/14/24,240,Indiana University East,"Highway 27 & I-70 Richmond, IN 47374
2325 Chester Blvd. Richmond, IN 47374","2402513, 2045206 (2022)","FBDK/2402513/004/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-749940,10/1/33,"0 Day, 0M Silent",,,,,,,,,,,,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$0.00,$0.00,15.00%,$0.00,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,$0.00,,,,,8/14/24,240,Earlham College,"S 2nd St & SA St Richmond, IN 47374
801 National Rd W Richmond, IN 47374","2402513, 2045206 (2022)","FBDK/2402513/005/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-749941,10/1/33,"0 Day, 0M Silent",,,,,,,,,,,,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$0.00,$0.00,15.00%,$0.00,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,$0.00,,,,,8/14/24,240,Earlham College,"801 National Rd W Richmond, IN 47374
S 2nd St & SA St Richmond, IN 47374","2402513, 2045206 (2022)","FBDK/2402513/006/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-749942,10/1/33,"0 Day, 0M Silent",,,,,,,,,,,,,,,,
IN,I-Light - Backbone-ZNS,OTG ADD,Direct,Zayo,Active,2025,"Indiana Gigapop (I-Light), Indiana University 2025",9/20/24,244232,48146,4644,Dark Fiber,,1.00,$195.50,$195.50,15.00%,$29.33,"$129,125.00",11.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,$410.55,,,,,8/14/24,240,Ivy Tech Community College - Connersville,"S 2nd St & SA St Richmond, IN 47374
717 W 21st St Connerville, IN 47331","2402513, 2045206 (2022)","FBDK/2402513/007/ZFS, FBDK/2402513//ZFS, FBDK/302528//ZFS",SC-749943,10/1/33,"0 Day, 0M Silent",,,,,,,,,,,,,,,,
IN,I-Light - IWU Ott Hall-ZNS,OTG ADD,Direct,Zayo,Active,2024,"IN - Indiana Gigapop (I-Light), Indiana University 2024",7/11/24,615289,46334,35998,ELine,,1.00,"$1,445.00","$1,445.00",16.00%,$231.20,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: On Zayo Disputes list for one-time TU,"$3,699.20",,,,,6/11/24,60,,"4001 S Selby St Marion, IN, 46953
733 W Henry St Indianapolis, IN, 46225",2377938,"/CUXP/020820//IIW/, ELINE/1907280//ZYO","SC-575611, SC-575612",7/10/29,"30 Day, 1M Auto",,,,,,,,$231.20,$231.20,$231.20,$231.20,,,,,
IL,IL - Agency for Community Transit (ACT/MCT),OTG,Direct,GoTo,Other,2024,IL - Agency for Community Transit (ACT/MCT) 2024,7/15/24,ACT RESOLVE,ACT RESOLVE,,ACT RESOLVE,,1.00,"$21,971.40",$0.00,0.00%,$0.00,"$21,971.40",27.00%,"$5,932.28",One-Time,RM2,RD2,OVR,,RM2,RD2,OVR,,"10/14/25 VP: OTG PD 08/2024 $445.50 on $1,650.00 billed and 10/2024 $275.00 on $0 billed. TBD if exp. 10/2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL - Agency for Community Transit (ACT/MCT),OTG,Direct,GoTo,Other,2024,IL - Agency for Community Transit (ACT/MCT) 2024,7/15/24,CN-4519743-2309,CN-4519743-2309,,GoToConnect Standard,,110.00,$12.95,"$1,424.50",27.00%,$384.62,$0.00,0.00%,$0.00,MRC,,,,,RM2,RD2,OVR,,"Connect account, Per DC remove OTG split. PD September Seller statement as RM2/RD2/OVR",,,,,,,,,,,,,,,,,,,,$693.89,$688.76,$690.67,$703.69,,,,,,,
IL,IL - Agency for Community Transit (ACT/MCT),OTG,Direct,GoTo,Other,2024,IL - Agency for Community Transit (ACT/MCT) 2024,7/15/24,CN-4519743-2309,CN-4519743-2309,,Conference Device,,5.00,$12.95,$64.75,27.00%,$17.48,$0.00,0.00%,$0.00,MRC,,,,,RM2,RD2,OVR,,"Connect account, Per DC remove OTG split. PD September Seller statement as RM2/RD2/OVR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL - Agency for Community Transit (ACT/MCT),OTG,Direct,GoTo,Other,2024,IL - Agency for Community Transit (ACT/MCT) 2024,7/15/24,CN-4519743-2309,CN-4519743-2309,,Low Usage,,3.00,$9.95,$29.85,27.00%,$8.06,$0.00,0.00%,$0.00,MRC,,,,,RM2,RD2,OVR,,"Connect account, Per DC remove OTG split. PD September Seller statement as RM2/RD2/OVR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL - Agency for Community Transit (ACT/MCT),OTG,Direct,GoTo,Other,2024,IL - Agency for Community Transit (ACT/MCT) 2024,7/15/24,CN-4519743-2309,CN-4519743-2309,,SIP Trunks,,8.00,$19.95,$159.60,27.00%,$43.09,$0.00,0.00%,$0.00,MRC,,,,,RM2,RD2,OVR,,"Connect account, Per DC remove OTG split. PD September Seller statement as RM2/RD2/OVR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL - Agency for Community Transit (ACT/MCT),OTG,Direct,GoTo,Other,2024,IL - Agency for Community Transit (ACT/MCT) 2024,7/15/24,CN-4519743-2309,CN-4519743-2309,,GoTo Contact,,21.00,$41.00,$861.00,27.00%,$232.47,$0.00,0.00%,$0.00,MRC,,,,,RM2,RD2,OVR,,"Connect account, Per DC remove OTG split. PD September Seller statement as RM2/RD2/OVR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL - Agency for Community Transit (ACT/MCT),OTG,Direct,GoTo,Other,2024,IL - Agency for Community Transit (ACT/MCT) 2024,7/15/24,CN-4519743-2309,CN-4519743-2309,,Attendant Console,,2.00,$5.00,$10.00,27.00%,$2.70,$0.00,0.00%,$0.00,MRC,,,,,RM2,RD2,OVR,,"Connect account, Per DC remove OTG split. PD September Seller statement as RM2/RD2/OVR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Illinois Department of Innovation and Technology,OTG,Direct,Zayo,PDNG Review,2026,IL - Department of Innovation and Technology (DOIT),9/26/25,778368,50111,50111,DIA,,1.00,"$2,516.00","$2,516.00",16.00%,$402.56,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,,,,,,,,,,,8/1/25,60,Equinix Data Center,"350 E Cermak Rd, Chicago, IL 60616",2496013,IDIA/422194//ZYO,SC-811680,9/25/30,"90 Days, 12M Auto",,,,,,,,,,$469.65,$402.56,,,,,
IL,Illinois Department of Innovation and Technology,OTG,Direct,Zayo,PDNG Review,2026,IL - Department of Innovation and Technology (DOIT),10/17/25,780747,50111,50111,DIA,,1.00,"$2,960.00","$2,960.00",16.00%,$473.60,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,,,,,,,,,,,8/1/25,60,Northwestern University Department,"710 N Lake Shore Dr, Chicago, IL 60611",2497672,IDIA/422103//ZYO,SC-816521,10/16/30,"90 Days, 12M Auto",,,,,,,,,,,$702.76,,,,,
IL,Illinois Institute of Technology,OTG ADD,Direct,Zayo,Active,2024,IL - Illinois Institute of Technology 2024,7/22/24,519796,"45486 ZNS, 29455",,WAVE,,1.00,$950.00,$950.00,14.00%,$133.00,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,OTG.0-ZF,RM2,RD2,OVR,OTG.0-ZF,09/15/25 VP: Note MRC change on 08/11 from OG BED,"$1,739.78",8/11/25,$998.00,,,4/13/25,12,"Equinix Data Center
Northwestern University Department","Z: 350 E Cermak Rd Chicago IL 60616
A: 710 N Lake Shore Dr Chicago, IL, 60611",2494826,OGYX/242929//ZYO,SC-449696,7/21/25,"90 days, 12 M, Auto",,,,,,,,$139.72,$128.45,$133.00,$133.00,,,,,
AZ,Imagine Charter Org.,OTG,Direct,Lumen,Active,2022,AZ - Imagine Charter Org. 2022,5/5/21,91186671,91186671,,Lumen-DIA,,1.00,$261.50,$261.50,17.00%,$44.45,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,,,,,,,,,,,,,,$45.75,$45.75,$45.75,$41.17,$41.17,$41.17,,,,,
AZ,Imagine Charter Org.,OTG,Direct,Lumen,Active,2018,AZ - Imagine Charter Org. ERY2018,1/1/19,333745384,333745384,,Lumen-Voice,,1.00,$11.06,$11.06,17.00%,$1.88,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,,,,,,,,,,,,,,$5.64,$5.64,$5.64,$5.64,$5.64,$5.64,,,,,
AZ,Imagine Charter Org.,OTG,Direct,Lumen,Active,2021,AZ - Imagine Charter Org. 2021,3/22/21,5-140NH2CM,5-140NH2CM-A,,Lumen-DIA,,1.00,$850.00,$850.00,18.00%,$153.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,$153.00,,,,,
AZ,Imagine Charter Org.,OTG,Direct,Lumen,Active,2021,AZ - Imagine Charter Org. 2021,3/22/21,5-CF8NMLCL,5-CF8NMLCL-A,,Lumen-DIA,,1.00,$850.00,$850.00,18.00%,$153.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,$153.00,,,,,
AZ,Imagine Charter Org.,OTG,Direct,Lumen,Active,2021,AZ - Imagine Charter Org. 2021,3/22/21,5-JCFNQHBQ,5-JCFNQHBQ-A,,Lumen-DIA,,1.00,$850.00,$850.00,18.00%,$153.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,$153.00,,,,,
AZ,Imagine Charter Org.,OTG,Direct,Lumen,Active,2021,AZ - Imagine Charter Org. 2021,3/22/21,5-LGQLGFDF,5-LGQLGFDF-A,,Lumen-DIA,,1.00,$850.00,$850.00,17.00%,$144.50,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,$144.50,,,,,
